time	roll	pitch	yew	p	q	r	Ail	Ele	Rud	Throttle	dt	freq
11.9158	-0.3	-0.39	-129.78	20.37	9.26	30.49	1515	1499	1514	1419	0.0029	344
11.9187	-0.25	-0.39	-129.76	6.1	11.02	15.31	1515	1499	1514	1419	0.0029	344
11.9216	-0.14	-0.38	-129.75	-1.77	5.66	-4.02	1515	1499	1514	1419	0.0029	344
11.9245	0.04	-0.38	-129.72	-0.24	0.29	-10.42	1515	1499	1514	1419	0.0029	343
11.9274	0.08	-0.22	-129.67	6.4	-2.45	4.15	1515	1499	1514	1419	0.0029	344
11.9303	0.14	-0.16	-129.6	12.32	3.59	27.99	1515	1499	1514	1419	0.0029	344
11.9332	0.07	-0.21	-129.55	10.98	2.73	37.87	1515	1499	1514	1419	0.0029	344
11.9361	0.15	-0.33	-129.54	-1.71	-2.45	21.04	1515	1499	1514	1419	0.0029	344
11.939	0.1	-0.28	-129.55	-7.44	-0.68	-0.42	1515	1499	1514	1419	0.0029	344
11.9419	0.25	-0.22	-129.53	-6.58	-0.68	-4.69	1515	1499	1514	1419	0.0029	344
11.9448	0.28	-0.1	-129.5	6.71	-4.89	10.49	1515	1499	1514	1419	0.0029	344
11.9477	0.23	-0.01	-129.48	-0.79	-1.72	32.08	1515	1499	1514	1419	0.0029	344
11.9506	-0.04	0.1	-129.49	-3.6	2.49	35.13	1515	1499	1514	1419	0.0029	344
11.9535	-0.19	0.06	-129.51	-13.53	4.26	15.92	1515	1499	1514	1419	0.0029	344
11.9564	-0.21	-0.02	-129.5	-15.36	-1.11	-1.03	1515	1499	1514	1419	0.0029	344
11.9593	-0.36	0.19	-129.48	-14.21	-10.32	0.86	1515	1499	1514	1419	0.0029	344
11.9622	-0.49	0.16	-129.46	-10.24	-10.26	11.04	1515	1499	1514	1419	0.0029	344
11.9651	-0.66	0.11	-129.45	-7.31	0.23	13.78	1515	1499	1514	1419	0.0029	344
11.968	-0.77	-0.01	-129.45	-10.97	-7.94	7.81	1515	1499	1514	1419	0.0029	344
11.9709	-0.8	-0.15	-129.45	-13.17	-10.44	-2.13	1515	1499	1514	1419	0.0029	344
11.9738	-0.85	-0.22	-129.44	-14.94	-11.17	-5.42	1515	1499	1514	1419	0.0029	344
11.9767	-0.89	-0.23	-129.4	-5.3	-9.65	1.71	1515	1499	1514	1419	0.0029	345
11.9796	-0.91	-0.13	-129.35	4.51	0.96	13.3	1515	1499	1514	1419	0.0029	344
11.9826	-0.96	-0.11	-129.3	9.82	8.52	21.47	1515	1499	1514	1419	0.003	337
11.9855	-1.06	-0.08	-129.26	7.62	17.37	23.97	1515	1499	1514	1419	0.0029	344
11.9884	-1.08	-0.03	-129.24	-4.88	26.51	20.19	1515	1499	1514	1419	0.0029	344
11.9913	-1.27	0.06	-129.23	-7.92	31.09	10.06	1515	1499	1514	1419	0.0029	342
11.9942	-1.4	0.25	-129.2	-9.39	35.6	-1.34	1515	1499	1514	1419	0.0029	344
11.9971	-1.4	0.62	-129.16	3.48	34.68	0.25	1515	1499	1514	1419	0.0029	344
12	-1.5	0.81	-129.13	7.38	24.32	7.32	1515	1499	1514	1419	0.0029	344
12.0029	-1.62	0.81	-129.14	-0.49	0.11	6.95	1515	1499	1514	1419	0.0029	344
12.0058	-1.61	0.73	-129.21	-10.42	-11.96	-12.07	1515	1499	1514	1419	0.0029	345
12.0087	-1.57	0.65	-129.28	-12.56	-25.99	-27.5	1515	1499	1514	1420	0.0029	344
12.0116	-1.44	0.55	-129.3	-9.27	-22.76	-27.8	1515	1499	1514	1420	0.0029	346
12.0145	-1.34	0.52	-129.27	10.79	-21.23	-6.16	1515	1499	1514	1420	0.0029	344
12.0174	-1.22	0.47	-129.2	15.67	-7.63	10.86	1515	1499	1514	1421	0.0029	344
12.0203	-1.14	0.39	-129.12	11.47	-2.76	14.82	1515	1499	1514	1421	0.0029	344
12.0232	-1.19	0.24	-129.06	7.69	4.07	9.82	1515	1499	1514	1422	0.0029	344
12.0262	-1.17	0.17	-129.01	4.33	4.99	1.65	1515	1499	1514	1422	0.003	336
12.0291	-1.25	0.24	-128.95	-1.22	-0.74	1.04	1515	1499	1514	1422	0.0029	344
12.032	-1.3	0.19	-128.89	3.54	0.48	2.38	1515	1499	1514	1422	0.0029	344
12.035	-1.3	0.21	-128.83	-0.85	2.91	8.48	1515	1499	1514	1422	0.003	335
12.0379	-1.34	0.15	-128.78	3.84	7.49	12.26	1515	1499	1514	1422	0.0029	344
12.0408	-1.48	0.08	-128.72	1.47	9.13	15.13	1515	1499	1514	1422	0.0029	344
12.0437	-1.52	0.01	-128.67	-5.91	1.39	6.1	1515	1499	1514	1422	0.0029	344
12.0466	-1.51	-0.05	-128.62	-7.19	-2.45	-3.41	1515	1499	1514	1422	0.0029	344
12.0495	-1.45	-0.06	-128.57	-7.07	-10.38	-3.72	1515	1499	1514	1422	0.0029	346
12.0524	-1.35	-0.02	-128.5	-4.81	-5.81	5.73	1515	1499	1514	1422	0.0029	344
12.0554	-1.39	-0.02	-128.44	8.78	-4.77	17.38	1515	1499	1514	1422	0.003	337
12.0583	-1.46	-0.08	-128.38	-0.61	4.44	26.77	1515	1499	1514	1422	0.0029	344
12.0612	-1.58	-0.17	-128.35	3.17	4.93	25.67	1515	1499	1514	1422	0.0029	344
12.0641	-1.66	-0.19	-128.34	-1.71	4.38	15.49	1515	1499	1514	1422	0.0029	347
12.067	-1.71	-0.2	-128.32	-5.18	-3.67	5.25	1515	1499	1514	1422	0.0029	344
12.07	-1.66	-0.12	-128.31	-21.1	-5.26	1.04	1515	1499	1514	1422	0.003	334
12.0729	-1.74	0	-128.3	-14.75	-1.23	3.84	1515	1499	1514	1422	0.0029	344
12.0758	-1.73	0.06	-128.3	-8.84	5.72	6.47	1515	1499	1514	1422	0.0029	344
12.0787	-1.78	0.06	-128.31	0.12	1.02	6.04	1515	1499	1514	1422	0.0029	344
12.0816	-1.81	-0.01	-128.31	-9.39	4.87	1.59	1515	1499	1514	1422	0.0029	343
12.0845	-1.82	-0.03	-128.32	-7.13	2.73	-4.14	1515	1499	1514	1422	0.0029	343
12.0874	-1.76	-0.11	-128.31	-5.49	3.22	-3.66	1515	1499	1514	1422	0.0029	344
12.0903	-1.75	-0.03	-128.29	5.06	0.9	8.17	1515	1499	1514	1422	0.0029	344
12.0932	-1.79	-0.07	-128.28	7.69	11.27	13.6	1515	1499	1514	1422	0.0029	344
12.0961	-1.99	-0.18	-128.28	11.4	15.41	11.71	1515	1499	1514	1422	0.0029	344
12.099	-2.02	-0.31	-128.29	3.84	19.5	4.76	1515	1499	1514	1422	0.0029	344
12.1019	-2.07	-0.27	-128.29	3.36	13.34	-3.05	1515	1499	1514	1422	0.0029	344
12.1048	-2.05	-0.24	-128.26	-3.96	10.29	-2.01	1515	1499	1514	1422	0.0029	344
12.1077	-2.11	-0.04	-128.23	-5.3	13.22	2.69	1515	1499	1514	1422	0.0029	348
12.1106	-2.2	0.04	-128.19	-4.57	17.12	7.63	1515	1499	1514	1422	0.0029	344
12.1136	-2.26	-0.05	-128.18	-4.33	15.11	6.16	1515	1499	1514	1422	0.003	337
12.1165	-2.32	-0.06	-128.16	-9.02	7.55	-0.97	1515	1499	1514	1422	0.0029	344
12.1194	-2.31	-0.07	-128.12	-15.42	4.19	-5.48	1515	1499	1514	1422	0.0029	344
12.1223	-2.36	-0.08	-128.05	-16.28	0.35	-3.72	1515	1499	1514	1422	0.0029	342
12.1252	-2.4	0	-127.97	-11.52	2	7.44	1515	1499	1514	1422	0.0029	344
12.1281	-2.49	0.03	-127.88	-0.12	8.46	21.83	1515	1499	1514	1422	0.0029	344
12.131	-2.55	-0.01	-127.81	5.43	13.16	25	1515	1499	1514	1422	0.0029	344
12.1339	-2.72	0.03	-127.78	-0.42	10.29	17.56	1515	1499	1514	1422	0.0029	344
12.1368	-2.85	-0.02	-127.77	-13.41	13.65	4.52	1515	1499	1514	1422	0.0029	345
12.1397	-2.89	0.06	-127.74	-16.4	7.55	-3.53	1515	1499	1514	1422	0.0029	344
12.1426	-2.86	0.13	-127.71	-18.66	4.68	-2.98	1515	1499	1514	1422	0.0029	340
12.1455	-2.88	0.24	-127.67	-13.53	4.8	1.1	1515	1499	1514	1422	0.0029	344
12.1484	-2.86	0.28	-127.63	-5.85	7.67	5.25	1515	1499	1514	1422	0.0029	344
12.1514	-2.82	0.24	-127.58	-9.02	10.29	7.08	1515	1499	1514	1422	0.003	336
12.1543	-2.84	0.25	-127.54	0.25	-0.99	6.89	1515	1499	1514	1422	0.0029	344
12.1572	-2.79	0.35	-127.49	-1.89	-4.28	5	1515	1499	1514	1422	0.0029	344
12.1601	-2.83	0.48	-127.44	-3.6	-5.62	4.03	1515	1499	1514	1422	0.0029	344
12.163	-2.67	0.42	-127.39	0.49	-2.45	4.39	1515	1499	1514	1422	0.0029	344
12.1659	-2.63	0.5	-127.35	6.04	3.34	6.59	1515	1499	1514	1422	0.0029	347
12.1688	-2.61	0.52	-127.3	8.17	7.37	9.03	1515	1499	1514	1422	0.0029	344
12.1717	-2.61	0.52	-127.25	10.12	6.69	8.42	1515	1499	1514	1422	0.0029	339
12.1746	-2.69	0.52	-127.21	13.36	7.24	9.27	1515	1499	1514	1422	0.0029	344
12.1775	-2.88	0.54	-127.17	11.77	-0.44	11.53	1515	1499	1514	1422	0.0029	344
12.1805	-2.93	0.45	-127.14	-2.5	-6.9	8.36	1515	1499	1514	1422	0.003	336
12.1834	-2.99	0.37	-127.11	-14.08	-14.59	-1.22	1515	1499	1514	1422	0.0029	344
12.1863	-3	0.34	-127.06	-19.94	-11.23	-6.64	1515	1499	1514	1422	0.0029	344
12.1892	-2.97	0.3	-126.99	-15.73	-6.48	-2.07	1515	1499	1514	1422	0.0029	344
12.1921	-2.78	0.3	-126.91	-9.51	-6.35	7.69	1515	1499	1514	1422	0.0029	344
12.195	-2.77	0.3	-126.83	0.73	-5.93	17.38	1515	1499	1514	1422	0.0029	347
12.1979	-2.83	0.25	-126.77	6.28	-6.54	23.54	1515	1499	1514	1422	0.0029	344
12.2008	-2.76	0.15	-126.73	1.65	-7.45	19.94	1515	1499	1514	1422	0.0029	340
12.2037	-2.78	0.15	-126.7	-11.46	-8.31	11.53	1515	1499	1514	1422	0.0029	344
12.2066	-2.82	0.14	-126.66	-21.16	-5.2	5.67	1515	1499	1514	1422	0.0029	344
12.2096	-2.83	0.11	-126.61	-18.17	4.44	5.92	1515	1499	1514	1422	0.003	336
12.2125	-2.8	-0.01	-126.56	-5.55	8.34	9.27	1515	1499	1514	1422	0.0029	344
12.2154	-2.95	-0.04	-126.52	-1.71	8.04	12.02	1515	1499	1514	1422	0.0029	344
12.2183	-3.16	-0.09	-126.49	-4.51	2.98	8.84	1515	1499	1514	1422	0.0029	344
12.2212	-3.4	-0.07	-126.47	-10	2.49	1.34	1515	1499	1514	1422	0.0029	344
12.2241	-3.47	-0.06	-126.44	-9.21	-4.77	-1.83	1515	1499	1514	1422	0.0029	344
12.227	-3.46	-0.02	-126.41	-16.16	-3.43	0.55	1515	1499	1514	1422	0.0029	344
12.2299	-3.46	-0.03	-126.37	-6.22	2.67	9.58	1515	1499	1514	1422	0.0029	344
12.2328	-3.43	-0.1	-126.34	-1.52	9.74	15.8	1515	1499	1514	1422	0.0029	344
12.2357	-3.4	-0.15	-126.32	2.69	8.22	16.41	1515	1499	1514	1424	0.0029	344
12.2386	-3.35	-0.19	-126.32	-4.33	4.74	8.48	1515	1499	1514	1424	0.0029	341
12.2415	-3.39	-0.13	-126.32	-8.66	1.15	-2.44	1515	1499	1514	1425	0.0029	344
12.2444	-3.34	-0.06	-126.31	-14.69	5.29	-8.35	1515	1499	1514	1425	0.0029	344
12.2473	-3.3	0.07	-126.28	-4.75	6.76	-6.22	1515	1499	1514	1425	0.0029	344
12.2502	-3.08	0.14	-126.24	2.5	12.18	2.5	1515	1499	1514	1426	0.0029	344
12.2532	-3.05	0.26	-126.21	7.32	18.46	6.71	1515	1499	1514	1426	0.003	338
12.2561	-3.03	0.36	-126.17	7.81	13.59	7.75	1515	1499	1514	1426	0.0029	344
12.259	-3.03	0.46	-126.14	0.61	13.16	2.2	1515	1499	1514	1426	0.0029	344
12.2619	-3.02	0.53	-126.11	1.53	4.19	-0.79	1515	1499	1514	1426	0.0029	344
12.2648	-3.02	0.63	-126.06	-3.29	7.55	0.37	1515	1499	1514	1426	0.0029	344
12.2677	-2.96	0.74	-125.99	-2.38	13.04	4.76	1515	1499	1514	1426	0.0029	340
12.2706	-2.93	0.92	-125.91	-4.75	11.33	10.19	1515	1499	1514	1426	0.0029	344
12.2735	-2.98	1	-125.84	-9.14	13.1	14.7	1515	1499	1514	1426	0.0029	344
12.2764	-3.15	1.04	-125.78	-9.08	10.78	10.13	1515	1499	1514	1426	0.0029	344
12.2793	-3.14	1.11	-125.72	-9.33	1.02	3.05	1515	1499	1514	1426	0.0029	344
12.2822	-3.17	1.36	-125.66	-19.63	-10.2	-0.06	1515	1499	1514	1426	0.0029	347
12.2851	-3.23	1.4	-125.62	-19.75	-6.9	-2.37	1515	1499	1514	1426	0.0029	344
12.288	-3.3	1.35	-125.55	-18.66	-3.98	2.32	1515	1499	1514	1426	0.0029	340
12.2909	-3.37	1.45	-125.47	-19.33	-6.6	8.11	1515	1499	1514	1426	0.0029	344
12.2938	-3.52	1.4	-125.38	-7.44	-3.85	13.05	1515	1499	1514	1426	0.0029	344
12.2968	-3.6	1.27	-125.29	0.73	2.12	16.1	1515	1499	1514	1426	0.003	336
12.2997	-3.73	1.26	-125.2	3.9	-3.18	17.2	1515	1499	1514	1426	0.0029	344
12.3026	-3.84	1.29	-125.13	-5.24	-16.23	16.83	1515	1499	1514	1426	0.0029	344
12.3055	-4.01	1.25	-125.09	-17.56	-9.34	10.25	1515	1499	1514	1426	0.0029	344
12.3084	-4.03	1.17	-125.05	-18.53	-10.44	0.98	1515	1499	1514	1426	0.0029	344
12.3113	-3.93	1.07	-125.02	-17.07	-5.13	-5.61	1515	1499	1514	1426	0.0029	347
12.3142	-3.85	1.11	-124.96	-1.77	-5.2	-1.28	1515	1499	1514	1426	0.0029	344
12.3171	-3.7	1.03	-124.89	4.27	-3.43	9.45	1515	1499	1514	1426	0.0029	340
12.32	-3.66	1.02	-124.81	9.64	-7.15	20.43	1515	1499	1514	1426	0.0029	344
12.3229	-3.73	1.04	-124.75	5.92	-6.35	22.26	1515	1499	1514	1426	0.0029	344
12.3258	-3.84	0.94	-124.71	-0.67	-4.83	12.75	1515	1499	1514	1426	0.0029	343
12.3287	-3.79	0.98	-124.68	-0.3	-2.09	2.87	1515	1499	1514	1426	0.0029	344
12.3317	-3.69	1.03	-124.65	0.86	6.51	0.37	1515	1499	1514	1426	0.003	334
12.3346	-3.66	1.09	-124.62	11.28	7.79	5.92	1515	1499	1514	1426	0.0029	344
12.3375	-3.63	1.13	-124.59	16.77	12.73	18.23	1515	1499	1514	1426	0.0029	344
12.3404	-3.58	1.2	-124.58	16.89	8.22	19.21	1515	1499	1514	1426	0.0029	344
12.3433	-3.62	1.02	-124.6	8.17	6.45	7.93	1515	1499	1514	1426	0.0029	344
12.3463	-3.62	1.04	-124.62	6.65	4.07	-3.78	1515	1499	1514	1426	0.003	335
12.3492	-3.46	1.08	-124.62	4.45	-0.81	-9.02	1515	1499	1514	1426	0.0029	344
12.3521	-3.36	1.24	-124.59	10.67	4.68	-5.79	1515	1499	1514	1426	0.0029	344
12.355	-3.26	1.35	-124.56	18.6	5.84	6.83	1515	1499	1514	1426	0.0029	344
12.3579	-3.23	1.44	-124.53	24.21	4.5	20.67	1515	1499	1514	1426	0.0029	344
12.3608	-3.26	1.49	-124.52	16.53	1.63	22.26	1515	1499	1514	1426	0.0029	344
12.3637	-3.21	1.55	-124.53	7.62	-2.33	10.13	1515	1499	1514	1426	0.0029	344
12.3666	-3.1	1.69	-124.54	-1.22	3.16	0.8	1515	1499	1514	1426	0.0029	344
12.3695	-2.98	1.81	-124.54	0.61	4.56	3.3	1515	1499	1514	1426	0.0029	344
12.3724	-2.78	1.81	-124.55	7.32	11.21	9.76	1515	1499	1514	1426	0.0029	344
12.3753	-2.82	1.86	-124.55	9.82	5.9	15.25	1515	1499	1514	1426	0.0029	343
12.3782	-2.78	1.82	-124.57	14.09	10.6	11.1	1515	1499	1514	1426	0.0029	344
12.3811	-2.8	1.66	-124.6	12.08	7.98	6.41	1515	1499	1514	1426	0.0029	344
12.384	-2.75	1.59	-124.6	7.44	0.66	2.69	1515	1499	1514	1426	0.0029	344
12.3869	-2.68	1.68	-124.59	-1.34	3.16	2.93	1515	1499	1514	1426	0.0029	344
12.3898	-2.64	1.85	-124.58	0.79	0.78	8.11	1515	1499	1514	1426	0.0029	344
12.3927	-2.69	1.93	-124.56	6.22	5.9	14.27	1515	1499	1514	1426	0.0029	344
12.3956	-2.88	1.9	-124.56	5.73	6.21	11.04	1515	1499	1514	1426	0.0029	344
12.3985	-2.89	1.8	-124.57	-6.22	-2.7	-1.7	1515	1499	1514	1426	0.0029	347
12.4014	-2.91	1.75	-124.57	-12.25	-12.88	-15.12	1515	1499	1514	1426	0.0029	344
12.4044	-2.95	1.64	-124.53	-13.84	-9.52	-20.12	1515	1499	1514	1426	0.003	337
12.4073	-2.99	1.58	-124.44	-2.56	-8.73	-5.24	1515	1499	1514	1426	0.0029	344
12.4102	-2.98	1.51	-124.34	0.55	-13	17.38	1515	1499	1514	1426	0.0029	344
12.4131	-3.11	1.48	-124.23	2.99	-2.88	28.54	1515	1499	1514	1426	0.0029	347
12.416	-3.17	1.35	-124.15	4.76	-6.48	30.19	1515	1499	1514	1426	0.0029	344
12.4189	-3.21	1.32	-124.09	-1.83	-9.1	22.08	1515	1499	1514	1426	0.0029	340
12.4218	-3.26	1.24	-124.05	-12.01	-9.16	10.55	1515	1499	1514	1426	0.0029	344
12.4247	-3.34	1.3	-124	-6.95	-4.52	6.71	1515	1499	1514	1426	0.0029	344
12.4276	-3.28	1.4	-123.94	-1.46	-4.83	7.69	1515	1499	1514	1426	0.0029	339
12.4305	-3.32	1.44	-123.88	-0.24	-6.17	12.87	1515	1499	1514	1426	0.0029	344
12.4334	-3.37	1.42	-123.82	5.37	-3.18	18.05	1515	1499	1514	1426	0.0029	349
12.4363	-3.39	1.28	-123.78	3.54	-5.38	16.59	1515	1499	1514	1426	0.0029	344
12.4392	-3.39	1.15	-123.74	-3.84	-14.46	7.5	1515	1499	1514	1426	0.0029	344
12.4421	-3.4	1	-123.72	-13.6	-14.95	-3.17	1515	1499	1514	1426	0.0029	344
12.445	-3.42	0.92	-123.68	-7.92	-13.91	-7.92	1515	1499	1514	1426	0.0029	344
12.448	-3.26	0.79	-123.63	-4.69	-13.79	-4.57	1515	1499	1514	1426	0.003	338
12.4509	-3.19	0.81	-123.54	1.4	-5.5	11.22	1515	1499	1514	1426	0.0029	344
12.4538	-3.23	0.81	-123.43	20.12	-4.59	32.75	1515	1499	1514	1426	0.0029	344
12.4567	-3.24	0.72	-123.35	15.49	-1.23	38.54	1515	1499	1514	1426	0.0029	344
12.4596	-3.33	0.61	-123.32	9.94	-1.11	29.21	1520	1499	1514	1426	0.0029	344
12.4625	-3.44	0.36	-123.34	-0.67	-0.26	8.6	1520	1499	1514	1426	0.0029	344
12.4654	-3.44	0.21	-123.36	-14.57	-4.1	-6.52	1532	1499	1514	1426	0.0029	344
12.4683	-3.39	0.21	-123.36	-13.66	-2.33	-12.19	1532	1499	1514	1426	0.0029	344
12.4712	-3.25	0.18	-123.33	-3.11	-0.62	-4.02	1532	1499	1514	1426	0.0029	344
12.4741	-3.22	0.11	-123.29	8.84	-0.38	12.5	1542	1499	1514	1426	0.0029	344
12.477	-3.18	0.17	-123.23	15.98	-0.93	29.39	1542	1499	1514	1426	0.0029	344
12.4799	-3.17	0.21	-123.21	13.11	-0.81	33.11	1542	1499	1514	1426	0.0029	344
12.4828	-3.16	0.16	-123.23	5.12	1.09	16.95	1546	1499	1514	1426	0.0029	344
12.4857	-3.1	0.13	-123.27	-4.33	-1.96	-0.36	1546	1499	1514	1426	0.0029	341
12.4886	-2.91	0.13	-123.29	-0.79	1.63	-7.62	1550	1499	1514	1426	0.0029	344
12.4915	-2.86	0.18	-123.3	9.15	6.94	0.67	1550	1499	1514	1426	0.0029	344
12.4944	-2.74	0.21	-123.29	24.21	13.52	15.49	1550	1499	1514	1426	0.0029	344
12.4973	-2.65	0.25	-123.28	26.22	15.11	22.69	1559	1499	1514	1426	0.0029	344
12.5002	-2.56	0.31	-123.3	22.2	8.71	22.02	1559	1499	1514	1426	0.0029	345
12.5031	-2.45	0.33	-123.34	13.78	7.12	11.16	1568	1499	1514	1426	0.0029	344
12.506	-2.37	0.46	-123.37	7.01	3.52	-4.87	1568	1499	1514	1426	0.0029	343
12.5089	-2.15	0.54	-123.38	3.17	4.68	-16.28	1568	1499	1514	1426	0.0029	344
12.5118	-1.99	0.66	-123.35	9.94	10.66	-10.67	1571	1499	1514	1426	0.0029	344
12.5147	-1.91	0.74	-123.3	20.49	12.85	4.15	1571	1499	1514	1426	0.0029	344
12.5176	-1.89	0.72	-123.23	25.86	12.73	18.36	1571	1499	1514	1426	0.0029	344
12.5205	-1.87	0.72	-123.15	23.17	8.46	26.41	1571	1499	1514	1426	0.0029	344
12.5234	-1.98	0.75	-123.09	16.4	2.06	24.45	1571	1499	1514	1426	0.0029	344
12.5263	-2.01	0.74	-123.04	0.37	-4.46	17.2	1571	1499	1514	1426	0.0029	344
12.5292	-2	0.68	-123.01	-14.21	-9.1	8.3	1571	1499	1514	1426	0.0029	346
12.5321	-1.92	0.69	-122.97	-15.36	-8.49	3.6	1575	1499	1514	1426	0.0029	344
12.5351	-1.72	0.73	-122.93	-10.97	-10.5	-0.48	1575	1499	1514	1426	0.003	337
12.538	-1.67	0.74	-122.87	2.75	-12.63	3.36	1575	1499	1514	1426	0.0029	344
12.5409	-1.58	0.69	-122.79	15.61	-8.98	11.04	1585	1499	1514	1426	0.0029	344
12.5438	-1.54	0.65	-122.71	22.01	-10.38	21.89	1585	1499	1514	1426	0.0029	341
12.5467	-1.53	0.58	-122.63	18.11	-12.51	29.09	1595	1499	1514	1426	0.0029	344
12.5496	-1.56	0.54	-122.57	5.12	-11.72	26.04	1595	1499	1514	1426	0.0029	344
12.5525	-1.63	0.53	-122.54	-1.28	-13.79	16.41	1600	1499	1514	1426	0.0029	344
12.5554	-1.51	0.56	-122.51	-10.3	-11.41	4.21	1600	1499	1514	1426	0.0029	344
12.5583	-1.43	0.52	-122.47	-12.56	-15.13	-1.64	1600	1499	1514	1426	0.0029	345
12.5612	-1.46	0.71	-122.41	-3.41	-11.78	1.16	1600	1499	1514	1426	0.0029	344
12.5641	-1.42	0.71	-122.35	3.9	-11.05	9.94	1600	1499	1514	1426	0.0029	340
12.567	-1.42	0.59	-122.28	10.19	-12.21	20.92	1600	1499	1514	1426	0.0029	344
12.5699	-1.5	0.47	-122.24	7.2	-14.89	24.76	1600	1499	1514	1426	0.0029	344
12.5729	-1.52	0.29	-122.21	4.27	-20.32	20.37	1600	1499	1514	1426	0.003	337
12.5758	-1.5	0.09	-122.2	-1.03	-18.12	7.87	1600	1499	1514	1426	0.0029	344
12.5787	-1.41	-0.01	-122.2	0.31	-14.89	-0.48	1600	1499	1514	1426	0.0029	344
12.5816	-1.22	-0.05	-122.19	9.03	-9.95	-0.97	1600	1499	1514	1426	0.0029	344
12.5845	-1	0.05	-122.17	23.66	-1.9	4.82	1600	1499	1514	1426	0.0029	344
12.5874	-0.92	0.12	-122.15	33.42	2.73	13.84	1600	1499	1514	1426	0.0029	346
12.5903	-0.88	0.18	-122.13	36.4	8.34	17.56	1600	1499	1514	1426	0.0029	344
12.5932	-1.05	0.14	-122.12	34.45	7.67	16.41	1600	1499	1514	1426	0.0029	340
12.5961	-0.97	0.08	-122.13	23.05	6.45	7.02	1600	1499	1514	1426	0.0029	344
12.599	-0.84	0.08	-122.13	12.5	5.48	-6.4	1600	1499	1514	1426	0.0029	344
12.602	-0.67	0.11	-122.11	9.09	4.68	-11.03	1600	1499	1514	1426	0.003	336
12.6049	-0.42	0.2	-122.06	14.27	6.27	-7.44	1600	1499	1514	1426	0.0029	344
12.6078	-0.29	0.26	-121.99	23.23	11.63	8.78	1600	1499	1514	1426	0.0029	344
12.6107	-0.21	0.26	-121.91	30.37	12.98	25.31	1600	1499	1514	1426	0.0029	343
12.6136	-0.21	0.26	-121.85	28.54	9.26	30.43	1600	1499	1514	1426	0.0029	343
12.6165	-0.33	0.25	-121.81	17.93	4.13	23.48	1600	1499	1514	1426	0.0029	344
12.6194	-0.37	0.14	-121.8	5.73	-2.02	10.31	1601	1499	1514	1426	0.0029	344
12.6223	-0.31	0.15	-121.8	-7.38	-3.24	-2.98	1601	1499	1514	1426	0.0029	344
12.6252	-0.21	0.24	-121.78	-7.92	-2.63	-3.9	1601	1499	1514	1426	0.0029	344
12.6281	0.08	0.34	-121.75	1.95	-1.6	2.02	1604	1499	1514	1426	0.0029	344
12.631	0.15	0.36	-121.71	10.86	-8.12	18.23	1604	1499	1514	1426	0.0029	344
12.6339	0.16	0.33	-121.67	10.19	-6.11	29.39	1606	1499	1514	1426	0.0029	344
12.6368	0.17	0.28	-121.65	14.27	-9.46	25.67	1606	1499	1514	1426	0.0029	344
12.6397	0.21	0.06	-121.66	5.86	-7.02	8.17	1607	1499	1514	1426	0.0029	344
12.6426	0.31	-0.04	-121.68	-1.77	-8.24	-7.19	1607	1499	1514	1426	0.0029	344
12.6455	0.41	0.01	-121.68	1.47	-6.96	-7.31	1607	1499	1514	1426	0.0029	344
12.6484	0.45	0.04	-121.66	15.61	-1.6	9.27	1608	1499	1514	1426	0.0029	344
12.6513	0.46	0.01	-121.65	26.16	2.73	28.11	1608	1499	1514	1426	0.0029	339
12.6542	0.41	-0.01	-121.69	22.62	3.28	28.72	1608	1499	1514	1426	0.0029	344
12.6571	0.49	-0.14	-121.75	9.45	1.88	0.13	1608	1499	1514	1426	0.0029	344
12.66	0.56	-0.12	-121.8	5.92	-6.66	-20.42	1608	1499	1514	1426	0.0029	344
12.6629	0.84	0.08	-121.82	1.89	-6.48	-17.86	1612	1499	1514	1426	0.0029	344
12.6658	1.06	0.2	-121.83	14.15	-6.66	2.38	1612	1499	1514	1426	0.0029	344
12.6687	1.19	0.19	-121.82	17.69	-4.04	19.64	1618	1499	1514	1426	0.0029	344
12.6716	1.24	0.17	-121.85	18.84	-2.33	17.2	1618	1499	1514	1426	0.0029	344
12.6745	1.33	0.14	-121.9	8.84	-1.23	-2.74	1618	1499	1514	1426	0.0029	344
12.6774	1.42	0.12	-121.94	7.93	-7.76	-18.96	1620	1499	1514	1426	0.0029	344
12.6803	1.5	0.1	-121.94	4.21	-8.43	-17.13	1620	1499	1514	1426	0.0029	343
12.6832	1.52	0.14	-121.93	15.73	-4.46	1.41	1620	1499	1514	1426	0.0029	344
12.6861	1.6	0.18	-121.94	17.32	2.37	18.54	1620	1499	1514	1426	0.0029	344
